id,orig_correct,para_correct,idiom_correct,x,gold_answer
professional_psychology/1362,False,False,False,"Dr. La-Keysha Leonard, a licensed psychologist, has been seeing a prison inmate in group therapy for several months and is asked by the parole board to evaluate the inmate to assist with their decision regarding his parole. As an ethical psychologist, Dr. Leonard should:",refuse to evaluate the inmate for the purpose of parole.
high_school_macroeconomics/448,False,False,False,Which of the following is true of the complete circular flow model of an open economy?,The government collects taxes from firms and households in exchange for goods and services.
high_school_macroeconomics/438,False,False,False,Assume the reserve requirement is 5 percent. If the FED buys $4 million worth of government securities in an open market operation then the money supply can,increase by $80 million.
college_medicine/136,False,False,False,"A 1 meter tall jug of water, while sitting on a countertop 2 meters high with its lid open, springs a leak from a weak spot in the plastic at the very bottom of the side. How fast will water empty from the jug?",4.47 m/s
professional_medicine/1341,True,True,True,A 63-year-old woman with hypertension has her son call your office to make an appointment for evaluation of vaginal bleeding. Her general physician recently retired. The son tells you that his mother has been deaf since infancy and that he uses sign language to communicate with her. Which of the following is the most appropriate course of action to ensure good communication?,Arrange for a certified interpreter
college_medicine/139,True,True,True,"Cystic Fibrosis (CF) patients often have a loss of pancreas activity during their adolescent years. Loss of which enzyme, if isolated would lead to the most extensive effects on nutrient absorption?",Trypsinogen
professional_law/1291,False,False,False,"A man is suing a store for damages for injuries allegedly suffered when a can of soup fell on his toe while he was shopping. At trial, the store calls a member of the local community to testif' that the man's reputation for honesty is poor, and that he is known far and wide as the biggest storyteller intown. This testimony is","admissible, but only to discredit the man's testimony that the accident happened in the manner in which he claims it did. "
high_school_government_and_politics/398,False,False,False,The largest portion of the federal budget covers the costs of,entitlement programs
professional_psychology/1418,False,False,False,"A psychology professor is sexually attracted to psychology graduate student enrolled in a class taught by the professor. The student has returned for graduate work in psychology after 10 years of managing a successful accounting firm. The student suggests to the professor that they attend the opera together. Since they are approximately the same age and both enjoy music, the professor accepts the invitation. For the professor, accepting the invitation is","unethical, because it establishes a dual relationship"
security_studies/1444,False,False,False,How can examination of previous state practice and policy be used to justify humanitarian intervention?,"State practice since the end of the Cold War suggests that there is a customary right of humanitarian intervention, but not of duty, in response to humanitarian emergencies."
high_school_statistics/601,False,False,False,A random sample of families was taken in order to estimate the relation between fertility and level of education (measured in number of years). A confidence interval needs to be constructed for the slope of the regression line. The social worker in charge of the project is debating whether to use a 90 percent or a 95 percent confidence interval. Which of the following statements about the length of these intervals is true?,The 95 percent confidence interval will be wider than the 90 percent confidence interval.
philosophy/1081,True,True,True,"According to Hobbes, in the state of nature, notions of right and wrong or justice and injustice _____.",have no place
nutrition/1037,False,False,False,What is the energy need of a sedentary 43-year old woman who weighs 63 kg?,1350 kcal/day
abstract_algebra/6,False,False,False,"Statement 1 | If a and b are elements of finite order in an Abelian group, then |ab| is the lcm (|a|,|b|). Statement 2 | If g is a group element and g^n = e, then |g| = n.","False, False"
